RES ID,SSN,pH,%N,%C,C % Inorg  ,C % Org,Am Ox_Al mg/kg,Am Ox-Fe mg/kg,AmOx-Mn/mg/kg,AmOx-Pmg/kg, Olsen P mg/kg,pbi no units,Caex cmolc/ kg soil,Kex cmolc/ kg soil,Mgex cmolc/ kg soil,Naex cmolc/ kg soil,ECEC cmolc/ kg soil,ICP OES Al mg/kg ,ICP OES Ca mg/kg ,ICP OES Co mg/kg ,ICP OES Cr mg/kg ,ICP OES Cu mg/kg ,ICP OES Fe mg/kg ,ICP OES K mg/kg ,ICP OES Mg mg/kg ,ICP OES Mn mg/kg ,ICP OES Na mg/kg ,ICP OES Ni mg/kg ,ICP OES P mg/kg ,ICP OES Pb mg/kg ,ICP OES S mg/kg ,ICP OES Zn mg/kg ,ICPMS As 75 mg/kg,ICP MS Se 78 mg/kg,ICP MS Mo 95 mg/kg,ICP MS Cd 114 mg/kg
S5556/518,icr033408,8.15,0.03,0.61,0.3,0.34,2301.94,792.664,575.048,181.918,0.74,150.09,75.66,0.753442947263692,4.88340382365302,12.343655442135198,47.7259117122009,47965.78658,27654.72966,12.73087666,33.97855105,14.98821656,31181.37452,7216.127587999998,12585.07626,894.8684473999997,3009.084615,25.42944804,316.1660856000001,7.324152157,8811.18359,34.28057284,0.885995621913667,1.0234941609178,0.452176349117539,0.056524157264319
S5556/530,icr033447,7.9,0.18,1.75,0.1,1.63,2922.438,1125.766,976.57,370.797,28.56,159.75,28.04,3.54799395331766,4.4070159372099,0.335248877165651,37.182743096894605,48490.63521,11548.08369,8.429517777000001,19.09838541,10.14310604,41010.30925,13453.33343,8788.440397,1556.639236,223.1534526,15.467071100000002,480.6696612,10.41334111,288.0888775,88.74301417,1.2839725117528502,2.1093012492107297,0.122668789700988,0.152834689818207
S5556/539,icr033467,9.05,0.02,0.61,0.5,0.13,1060.181,594.322,266.774,109.426,1.1,79.39,9.3,0.27612017829419705,1.65174481192704,10.5082914125442,22.0254803020533,18817.14039,16935.2958,8.256129685,17.22406068,7.088792101,16036.99744,2793.127372,5112.65733,469.299216,2711.499056,12.6597248,262.6977216,3.212060477,256.0954626,21.00361378,0.149861512550897,0.620020112039367,0.22335783107831306,0.044185300320056
S5556/578,icr033545,7.82,0.06,0.89,0.3,0.56,2434.41,744.575,585.53,201.719,3.02,134.39,30.78,2.11050673739012,3.9395413585682006,1.27545785632724,40.6980407746479,48887.24441,17766.40655,12.0533566,30.21241291,16.32056494,36040.56392,11608.39274,12089.12522,1022.983525,733.0228298999997,22.16122901,336.0269138000001,8.237159673999999,156.39064230000002,65.28961484,1.35561566972482,1.4733351390714198,0.2447859575006989,0.094862472356373
S5556/589,icr033567,7.64,0.04,0.39,0.0,0.39,1189.781,673.342,572.659,61.148,6.36,70.62,13.51,1.78616268151045,3.17909473935404,0.187035191140122,19.021989883760398,29283.72264,3170.831529,5.45638224,15.11958591,4.793697096,25675.74919,7555.077083,4367.52146,884.0403733999997,112.1086907,9.578976029,127.2315606,5.772587262,48.27444336,51.18692903,0.8073580683344279,1.16728973645708,0.052306745954129014,0.099616944943065
S5556/606,icr033602,7.94,0.15,2.27,0.3,1.99,2021.181,1586.187,1061.525,312.496,3.4,166.11,34.13,1.67729078017459,8.78026591730097,0.125016988355091,47.323137034617396,46577.38054,17554.42174,25.66440178,85.35805378,28.73601574,52973.08156000001,10243.44383,12386.6819,1421.1414140000006,126.046629,97.20058296,496.6505076,12.96851367,169.6877259,103.2666479,2.83778181479088,2.90408528929708,0.108551544416274,0.114597266888367
S5556/607,icr033603,8.05,0.12,2.07,0.4,1.68,2038.138,1617.4160000000006,959.185,285.458,2.52,167.18,31.34,1.44431584571452,9.3536739880683,0.219676089921671,44.414890077210295,42738.21492,20179.21691,23.30295679,76.45676106,25.54394513,48243.61388,9211.541912,12199.76091,1310.817503,153.12283469999997,89.86845699999998,497.8972087,11.82614827,127.543461,96.00877939,2.66257932063254,2.70036484644072,0.106818195721664,0.112971686135612
S5556/613,icr033622,8.5,0.09,2.07,1.1,1.01,1150.406,1334.081,250.24400000000003,391.199,2.32,147.89,14.07,4.480270542232651,3.2523330415689395,-0.025741209940616,25.0279975377567,20077.21894,37360.11411,21.58248061,51.18753752,16.14351939,30064.1548,5259.289698,22358.20261,626.8096959,526.2199094,145.2944325,622.2239635,3.735312635,173.9978597,35.62587483,1.12938069011843,1.08164289029454,0.199992119678626,0.056561575792884
S5556/625,icr033637,8.11,0.19,2.13,0.2,1.95,1826.313,1661.136,442.262,840.502,23.45,121.74,21.33,5.97700349198064,3.21112854833076,-0.14629998073756198,31.7991196555235,26925.25928,13847.784919999998,18.46111104,58.92192682,19.95302162,35329.00243,7981.9475900000025,13770.57754,703.0512338,203.2673677,106.7869713,1055.581719,4.236999194,258.409174,57.68435428,1.24403138734315,1.01399784041506,0.32555663090088,0.070860776195976
S5556/626,icr033638,8.34,0.11,2.19,0.7,1.48,1622.256,1662.36,396.835,364.11300000000006,15.14,147.69,19.06,8.13038183720745,3.6621357912071497,-0.043610750037427,32.4691223773969,27677.29375,27412.05637,18.14025386,65.76913016,20.51623092,35962.06313,7752.959933,13999.64592,671.072134,167.803381,116.7458428,502.0700852,5.094559718999999,159.72746709999996,51.43198326,1.26951648416874,0.969023836089416,0.27559809246322403,0.06564077336642099
S5556/658,icr033732,8.14,0.1,2.23,1.0,1.24,4690.151,5362.231,359.533,217.928,2.02,136.6,18.04,2.31185118408603,5.06745159838315,0.273334200159689,29.285612637027,34448.1868,34007.589960000005,26.85949469,94.48979009,28.37668603,48979.55701,5942.686224,38285.26732,839.7239332,3950.530234,197.2714646,571.3914348,4.36712405,175.1038959,52.64223951,0.494178132531133,0.916340154603002,0.054327607967949984,0.0287764669724
S5556/659,icr033733,8.47,0.08,2.06,0.8,1.22,3006.482,2983.5440000000012,570.631,40.629,0.44,192.58,21.66,0.505838993058536,12.2203313239184,8.66404096935975,52.6580397607331,44151.7181,30310.74203,21.77419247,88.06304413,26.24168675,53197.25462,6265.506065,17435.32196,899.8570611,2136.730875,155.08871090000005,139.2166925,6.518311007,177.0066519,61.75703908,0.714648930793444,1.05152893084262,0.05522353033885,0.04654739998769
S5556/677,icr033772,7.69,0.09,1.32,0.2,1.1,2121.8920000000007,1765.612,671.9989999999998,43.70399999999999,1.22,137.61,22.12,1.06813223439382,10.5229461542892,0.441196642471714,33.766919037841504,46974.44252,11559.92055,21.24446853,102.4133023,29.48069081,53237.98658,11316.08576,12441.80814,952.6392467,240.9670982,162.3893543,186.9524045,8.148112139,90.10626623,76.39121965,1.17417398737624,1.27365588431601,0.019625038329425,0.020956895173578
S5556/683,icr033792,7.92,0.11,2.86,1.4,1.43,2897.309,3744.844,383.468,189.799,1.62,222.62,22.26,0.35658796512891905,9.439194030857848,0.14185213694517002,32.9416206108943,27234.89266,49303.67087,20.70043367,67.02889798,19.77104848,37819.35041,4442.457437,25454.03207,700.0777095,405.2721252,144.4304675,281.8633397,4.48124435,165.8864523,40.8296065,0.683331193866047,0.8293616510431311,0.042246215809398,0.030489191839474
S5556/719,icr034011,7.27,0.02,0.32,0.0,0.32,469.345,504.149,125.931,5.529,0.34,66.42,1.34,0.065015273571997,0.5505042028804771,-0.034608898587903,2.4555495587985803,6052.693807,346.28740530000016,4.4994101330000005,38.11956411,2.028759336,10034.8522,611.7812288,231.896663,175.01155319999995,18.91006536,3.095247095,37.63169304,10.69224982,13.74121786,3.399157365,0.44071187764936,0.30575506222556503,0.147305624128758,0.00143152152793
S5556/720,icr034422,6.15,0.03,0.5,0.0,0.5,624.366,623.724,230.531,17.131,1.1,31.01,1.26,0.250409739111419,0.466349366920798,0.061755667582681,2.61871142881384,8773.143919,341.0772631,6.562184627000001,16.16272014,3.564155488,8331.802867,481.6349171,238.1800324,341.9900495,32.50044832,3.86005854,77.10360439,6.59648273,31.70849112,8.049935972,0.34867130275790104,0.465437276794923,0.102145238649848,0.002386131493156
S5556/721,icr034914,4.39,0.1,1.45,0.0,1.45,1394.464,1240.664,19.01,18.524,3.26,67.83,0.99,0.220442651693296,0.412052032216005,0.028887922064839,2.71278090106907,25565.29021,288.5876054,3.00699466,11.15347613,1.980113241,15522.837630000002,1109.20272,603.4823778,137.8503986,32.17493037,4.80402662,98.77383462,7.279081138,108.245062,27.85821497,0.94429379116751,1.05550449552337,0.256813040235383,0.005041719780318
S5556/722,icr037453,5.82,0.06,0.9,0.0,0.9,668.566,763.7610000000003,147.421,17.565,1.56,36.12,2.25,0.20400015531877305,0.8322366085583208,0.011424331377285,1.90620906668929,10725.286435,528.8689158,3.2814568335,19.99369544,3.1895219235,11400.57293,460.90285880000016,329.82435275,197.33705425,17.19190218,4.866569455,81.663183315,5.4176028115,49.572281635,5.675250339500001,0.988192762334688,0.332096118054661,0.17844500851755604,0.009042047772985
S5556/723,icr037454,5.65,0.04,0.52,0.0,0.52,906.561,1071.637,69.944,13.602,0.48,23.7,1.66,0.14523183449664098,0.669627800164987,0.0613375481745,1.31823209740369,16435.139030000002,404.37793,3.026713673,25.8207086,4.528384259,12974.75632,565.5019217,366.1768902,110.07178229999998,30.29891265,6.892012754,70.55762415,6.511528837999999,30.7680574,7.057220147000001,1.1760451500036102,0.3793258612844579,0.172616811161721,0.004451799012149
S5556/724,icr037476,4.58,0.01,0.2,0.0,0.2,1306.075,540.254,57.12600000000001,-2.046,0.02,51.88,0.1,0.044576118851715,0.241589805266818,0.033253424545257,-0.042317761751231,12818.28702,56.06547926,3.059611259,22.24001807,1.498324909,11191.05984,398.646924,285.8605949,99.48732479,23.21821823,5.301449585,41.96078963,4.502964213,8.168342445,5.161573211,0.952385089224148,0.27312735912129,0.120903752023406,0.000623773287699
S5556/725,icr037492,,0.05,0.54,0.0,0.54,2518.893,985.606,107.107,1.219,0.26,94.9,1.65,0.22467947145272305,0.746409489529315,0.04281623041993,3.39765288138469,42986.03782,415.6762007,6.547167312999999,42.89788875,10.4971347,26161.52916,1086.904624,617.8956198,208.9262628,40.15960103,16.55452979,80.90289407,10.79919463,27.2957192,12.90801615,1.5503473692172398,0.641338900798255,0.181069929737815,0.001351177599399
S5556/726,icr037512,,0.04,0.63,0.0,0.63,2057.5370000000007,816.9830000000003,6.756,7.324,0.09,132.26,0.14,0.076247815702985,0.25489772075745704,0.034006578026545,4.04940589003902,28876.1212,66.23866148,3.157339018,37.72729553,3.662414204,26425.63018,638.7752247999998,499.22908380000007,56.07750585,26.38069249,10.17502718,64.8609922,7.993960924,15.7999464,9.197398408,2.34901804825073,0.497909417459258,0.291384346397595,0.002392006719069
S5556/727,icr037531,5.9,0.02,0.33,0.0,0.33,967.941,620.163,324.4840000000001,9.128,0.54,66.75,0.92,0.096220611451137,0.3716931509981479,-0.052675713409487,0.7942092838961411,11189.45074,264.20882290000003,4.335616551,20.78513298,1.321228201,10974.40116,437.5948266,293.5363066999999,411.8522393,27.07425654,5.363302822,60.2361455,4.761013928000001,18.99987595,5.666897007999999,0.8096226388786291,0.277825117960019,0.109655552673904,0.008074010298596999
S5556/728,icr037532,5.57,0.04,0.25,0.0,0.25,1387.326,873.323,271.225,5.669,0.36,74.9,1.02,0.062120089126637,0.526274400123843,-0.047993615950827004,3.0063396317665,19208.56445,286.6194478999999,5.07396974,19.23391721,2.080321549,14454.08064,617.9297722,419.789714,376.58368039999993,31.86675086,8.968742025,62.45908556,5.604413334,17.1198527,8.273718895,1.04745720152745,0.356716903926372,0.070465745172672,0.004506011562386
S5556/729,icr037574,5.76,0.11,0.49,0.0,0.49,868.252,411.699,106.082,6.279,0.6,53.19,1.17,0.135000189182138,0.585290286237811,-0.04005153801349,3.66450348718819,9483.908532,325.7596291000001,1.966433255,15.4467518,1.694290398,10508.64887,410.379013,303.0824173,142.5636675,14.84025183,3.358671667,49.66239718,3.670685581,25.19309809,3.735355448,0.910413099752802,0.23801350239538305,0.14350504709756198,0.003954844842013
S5556/730,icr037575,5.15,0.03,0.28,0.0,0.28,1234.675,523.831,72.654,26.86,0.28,64.79,0.36,0.059144514382978,0.383783206871426,-0.023330938466058,-0.2027864330561661,9655.114924,142.1722584,2.111787871,13.30971954,1.970680744,10287.57099,383.9360692,286.3590512,106.34597250000002,27.75971308,3.105542995,50.35880588,3.714564519,18.3444204,4.1561848810000015,0.8106491137130821,0.247767600508747,0.14473749969424402,0.004088123847515
S5556/731,icr037590,6.16,0.08,1.31,0.0,1.31,1336.433,1040.718,216.022,18.761,1.44,55.84,3.31,0.320263575672088,1.45853754729521,-0.035002401329417,3.63500464449346,20833.4485,854.8539958999999,4.463307977,86.74811236,5.428761013,46680.26971,843.5858306,622.8334471,337.3642564,32.64159864,6.53191669,138.050587,10.62325012,73.14492904,7.801391081,3.1497871837006404,0.469417250421154,0.622369002430736,0.006050732726304
S5556/732,icr037621,4.94,0.03,0.33,0.0,0.33,2034.524,1110.934,87.68299999999998,2.689,0.28,93.7,0.76,0.032011641905147006,0.738721976342728,-0.034679995855091,0.324115128118099,28050.383505,200.5526531,3.6662098515,34.52437653,4.8314981575,27003.052255,502.02464505,439.27168325,193.31144825,28.29841812,9.191642584,85.84256809,8.072089155,24.76743329,10.62401059,1.92276204674778,0.38903686345431,0.188006939370333,0.0004537944403
S5556/733,icr037626,5.49,0.03,0.45,0.0,0.45,1597.975,735.944,87.43299999999998,6.516,0.44,66.71,1.19,0.093458581695368,0.6619239724752111,0.005194491951697001,1.4524658934328798,20544.52047,301.1800441000001,3.019604172,42.77772798,3.733205475,19018.31349,514.7635443,391.2136875,147.0092772,24.62676719,7.321918629,64.22262682,5.705092232999999,30.26175788,6.444382587000001,1.09699548947913,0.359877616317848,0.182481082928073,0.008706696646652001
S5556/734,icr037676,5.01,0.1,1.24,0.0,1.24,2454.17,1940.47,3.933,11.666,0.56,201.91,0.65,0.04904932495019,0.08407784825385699,0.012473576329417,2.64871165789919,41260.75541000001,218.8175961,6.897433191,85.07490487,7.608915456,50877.40947,562.7122113,835.1015619,76.31026003,43.95488728,16.03088641,162.70552869999997,12.05951992,58.79782069,9.771596938,4.694671342782558,0.7279340419311899,0.6154428324234971,0.007180306950026
S5556/735,icr037689,4.75,0.08,1.6,0.0,1.6,2020.54,1480.964,46.087,15.78,0.98,116.3,1.23,0.067329531736674,0.457890737502983,0.002693316755875,2.1876546903105303,35228.4735,435.74755210000006,6.228137125,63.4576085,10.24251691,36613.67316000001,650.5585543999998,736.8712812000001,133.3906789,31.27791436,14.40194285,145.8978526,11.24928311,60.71168420000001,9.681430573,2.23627273755821,0.8261979801136758,0.481447137037574,0.0061398141248240005
S5556/736,icr037699,4.87,0.05,0.68,0.0,0.68,2151.975,1267.139,249.675,2.886,0.64,175.74,2.58,0.124826387149825,1.28742938848015,-0.003964515533072001,5.51427823689123,62691.82582000001,603.1436595,9.998385357,41.70457865,15.27300803,21272.87926,1425.132023,878.1263875,359.9107591,39.78619264,29.39336673,81.34530821,9.954112654,34.39861555,15.25924891,1.04911918248762,1.27193480005052,0.077923554985589,0.000428590188107
S5556/737,icr037767,4.25,0.15,1.89,0.0,1.89,2630.605,2750.514,36.181,59.142,3.66,151.66,0.59,0.15109519965573998,0.221592683933758,-0.043276581999565,5.4547464873578715,44623.87869,201.4298698,4.2910759710000015,16.79132701,3.866877091,29600.84314,1111.742129,779.2763194,104.8315064,22.83025661,7.570090666,313.8125166000001,24.6223607,166.879047,29.59550735,1.09146480029614,1.04287315340899,0.692617165782002,0.008493911095458
S5556/738,icr037788,4.44,0.08,1.01,0.0,1.01,2806.306,2724.725,32.698,21.347,0.84,208.5,0.12,0.143654300179292,0.120361657889735,0.079696560620105,0.4789591023247921,55098.570170000006,82.6628683,6.533985157,15.41407781,3.509852575,34611.34131,1970.229831,1717.24004,149.8846364,26.01991627,7.539930578,285.5396426000001,20.52660859,60.23833656,43.17289558,1.29981149329058,1.57499355488301,0.237940067106857,-0.00017173269417399998
S5556/739,icr037808,4.65,0.12,1.57,0.0,1.57,2554.03,4674.169,760.288,138.376,1.78,148.74,1.47,0.11863972670678805,1.22647369343798,0.010696270193647,0.99128922620057,51058.99686,488.7010988,25.54499465,109.1620914,27.00892691,53070.21712,5195.328266,5520.007356,944.9346007,65.27643051,48.21606111,582.3783612000002,13.15137841,155.3713518,67.43402108,0.754908280430193,1.20936253969102,0.17402758700706,0.053657829279255
S5556/740,icr037843,4.59,0.17,2.21,0.0,2.21,4026.718,3691.371,172.053,66.214,2.38,236.74,1.26,0.235042719624638,0.5173872488380991,0.090178494127502,1.16054682334973,74235.92592000001,376.1590185,5.543044709,81.33374692,16.37700914,60834.90657000001,311.5223621,373.6513919,298.3351731,21.70741011,22.18403877,491.04295880000006,14.55157902,198.6559925,19.41122143,1.16103877740173,0.7223277024635602,0.361851035135117,0.012855112275789
S5556/741,icr037851,4.87,,,0.0,0.0,3554.909,3225.164,198.152,40.333,1.62,209.88,1.17,0.225465248327932,0.643389084838922,0.033518199871628,-0.546278664517233,81012.30401,355.59108439999994,12.86080905,48.76353646,20.24367835,57383.95856,1200.31521,1761.893097,426.5003385,26.2582023,17.63038816,444.30012080000006,15.39868252,135.67369130000003,32.10345873,1.09067214335367,0.900269653074705,0.20076275350876505,0.004767335468936
S5556/742,icr037869,4.89,0.22,3.17,0.0,3.17,4513.518,4421.362,468.418,163.791,6.08,201.26,3.06,0.5088898764063909,1.35141985348735,0.082564529027415,5.01219905141693,58336.51330499999,993.7464563,18.897794595,19.36080842,12.9814368,43051.71354,3644.8838035,3795.644281,762.6050101,33.304743775,17.801259565,566.76900355,17.35801046,178.78672749999996,63.769045905,1.44682687789426,1.67156410723941,0.26465670507697303,0.014197258138969
S5556/743,icr037901,5.2,0.19,2.34,0.0,2.34,3640.322,6567.614000000001,312.524,91.866,2.08,189.13,2.56,0.31215558095109003,1.71086518341946,0.013479659749782,5.31116208891905,57097.40094,678.1850132999998,13.90755943,42.51355489,6.058604772000001,46864.77164,936.0106409,1862.637502,491.7303079,38.26455665,18.44074522,403.9574148,12.6233578,150.5734814,44.32162158,1.0454549988830402,1.14735922447392,0.17398956219338702,0.012525971098224
S5556/744,icr037927,4.82,0.26,3.2,0.0,3.2,4221.199000000001,9522.892,584.59,377.302,7.48,168.47,6.14,0.30806706518441995,2.6209885152441896,0.04146848768711898,6.13890519260139,51807.62266,1707.354279,20.74308489,88.74286676,16.40938004,53772.73581000001,1374.826544,2378.763829,836.5725249,35.19126937,36.02965957,762.9569111000003,12.33647483,240.5719326,54.61251748,1.1777112454523302,1.06839848010009,0.4207512361866021,0.03728528637427
S5556/745,icr037928,5.31,0.11,1.45,0.0,1.45,3751.923,8051.107,345.275,249.205,4.22,257.41,1.63,0.115512287150592,0.864409795968319,-0.034180691259791,0.168425319871029,45342.88038,496.1677647,17.30760708,81.56671615,13.87892445,46401.92527,1058.876285,1736.191618,552.7405036,39.5391925,32.6161347,536.8520411999998,11.00970398,122.3488462,40.62247773,0.9592106744399492,0.926766372309165,0.166264330464314,0.013996819779003
S5556/746,icr037948,4.88,0.04,0.56,0.0,0.56,2551.263,1267.183,22.065,26.306,0.74,161.69,0.23,0.13916798778207698,0.252739731701707,-0.03337475160791998,-0.7280018649244879,62862.25841,87.99918211,5.921470755,9.784724254,2.545975959,27534.87013000001,2318.317579,1546.035273,139.7135865,35.17912194,5.565383537000001,177.0267572,19.66965473,32.74562884,43.06759186,1.54846167260218,1.55624526079368,0.176787926124858,-0.001601524343927
S5556/747,icr037969,4.56,0.08,1.06,0.0,1.06,1478.247,1384.976,156.596,32.249,2.31,91.35,0.73,0.4628848500497461,0.77639776618021,-0.032691803548738,2.09936264890548,27328.5037,215.7158877,6.8419458460000016,6.467507974,19.6955582,39998.9649,2709.475518,1318.617726,251.5840435,37.55790726,5.539089217999999,601.2595339,18.97754451,57.55524521,56.87823106,1.40283854728849,1.8924294354023,0.23412094959739604,0.032432912523576
S5556/748,icr037986,4.61,0.3,4.3,0.0,4.3,6722.036,4591.56,480.328,162.137,2.18,381.77,7.24,0.216463784990652,3.03286015729315,-0.028340991703655,9.73208275072119,108205.3503,1887.912344,31.04856736,305.4721406999999,34.94265933,126386.774,543.7405813999999,1916.764125,949.140439,38.16311987,96.25853688,688.070554,12.80100717,259.1700108,52.05243075,1.36564653602481,1.1146933179981,0.103474878555798,0.020340934166598
S5556/749,icr037987,5.55,0.2,3.08,0.0,3.08,7216.154,4861.365,504.358,123.121,1.14,572.78,3.47,0.087696625088559,1.98501070409422,-0.032487701285901,4.24857686237909,112432.9546,932.256693,36.04153503,342.723971,36.20366452,138210.9115,429.6716971,1876.6464670000007,1002.395859,30.95761916,108.0604615,613.6662363,11.77669645,162.2030862,51.85863851,1.28380344021995,1.08743607649906,0.110324149190804,0.012105241462422
